0.00074017,0.00080449,0.00069177,0.00060946,0.00064354,0.00069177,0.00049859,0.00029901,0.00048059,0.00082093,0.00013772,-0.0002055,-0.00031692,0.00029,0.00079791,0.0011942,0.00053807,0.00023581,0.00092292,0.00097394,-0.0008728,0.00068622,0.0010626,0.0010192,0.00057649,-0.00048055,0.00035036,-0.00046795,0.00062039,0.00024381,0.00061586,0.00062537,0.00036477,0.00038855,6.832e-05,0.00010852,0.00010454,8.4084e-05,0.0007722,-0.00059606,-0.00069041,-0.00064018,-0.00062584,-0.00061797,-0.00062513,-0.00064028,-0.00062622,-0.00061942,-0.00062618,0.00071764,8.8281e-05,0.00067944,9.7694e-05,5
0.00064152,0.00069474,0.00069131,0.00068139,0.0006103,0.00069131,0.00072711,0.00062606,0.00040649,0.00045502,0.00027011,0.00021211,0.0001199,-2.7519e-05,0.00079969,0.00088437,0.0017274,0.00075079,0.00035288,0.00044818,-0.0012046,0.00060304,0.00033057,0.00034747,0.00058713,0.0012547,0.00098639,-0.00076131,0.0004411,0.0016217,0.00087554,0.00087746,0.00082852,0.00072516,0.00043888,-0.00027419,0.00028313,0.00024145,0.00092664,-0.00030723,-0.00053632,-0.00052712,-0.00051383,-0.00050835,-0.00052017,-0.00053908,-0.00052435,-0.00051782,-0.00052733,0.00055203,0.00033637,0.00067944,0.0006043,5
0.00088912,0.000865,0.00075768,0.00075392,0.00087648,0.00075768,0.0008631,0.00052619,0.00023479,0.00030324,0.0011813,-9.6957e-05,0.00022918,6.0788e-05,0.00079162,0.00099737,0.00090497,0.0003536,0.00071029,0.00076708,-0.00092721,0.00065103,0.00063754,0.00064861,0.00058064,-0.00034325,0.00087812,-0.0009452,0.00060156,0.00039889,0.00078239,0.00084918,0.00071524,0.00068062,0.00011023,7.6454e-05,0.00025823,0.00022218,0.00061776,-0.00049623,-0.00055265,-0.00055574,-0.00058174,-0.00060426,-0.00058854,-0.00056553,-0.00058803,-0.00060687,-0.00059109,0.00077284,0.00021575,0.00067944,0.00042966,4
0.00092861,0.00081883,0.00071447,0.0006799,0.0010147,0.00071447,0.00072504,0.00020654,0.00049388,0.00079336,0.0005351,7.9288e-05,-5.9006e-05,0.00020996,0.00075532,0.00048333,0.00058077,0.0005412,0.00052027,0.00057316,-0.00023148,0.00063743,0.00073199,0.00071811,0.0005726,0.0025681,0.0009934,-0.0001418,0.00068639,0.0012366,0.00081564,0.00078896,0.00077553,0.00066445,0.00034641,-0.00057731,0.00029584,0.0002443,0.00030888,-0.000345,-0.00054586,-0.00046415,-0.00047808,-0.00048498,-0.00048647,-0.00048214,-0.00049177,-0.00049609,-0.00049561,0.00049683,0.00024023,0.00027178,0.002383,6
0.00074505,0.0007726,0.00083371,0.00076354,0.00074703,0.00083371,0.00075352,0.00077461,0.0006139,0.0009314,0.00043965,0.00025809,0.00043866,0.00058815,0.00074676,0.00059614,0.001254,0.00091992,0.00038003,0.00069813,0.00023666,0.00064543,0.00068476,0.00064861,0.00057616,0.00072642,0.00088862,-0.00060907,0.00061917,0.00084736,0.00082548,0.00086044,0.00086991,0.00074791,0.00023656,-0.00016326,0.00026435,0.00021658,0.00046332,-0.00039041,-0.00049922,-0.00054049,-0.00053915,-0.00053829,-0.00054522,-0.00055048,-0.00054785,-0.00054561,-0.00055075,0.00049683,0.00045875,0.00054355,0.00063416,5
0.0008174,0.00084468,0.00091161,0.00094318,0.00089633,0.00091161,0.00090098,0.00094392,0.00076714,0.00067724,0.00096046,0.00072761,0.00051768,0.00033826,0.00076388,0.00049969,0.00053885,0.00047057,0.000751,0.00071537,0.00024751,0.00067422,0.00073199,0.00069494,0.00059367,-0.00059261,0.00037764,-0.00051667,0.00063232,0.0005478,0.00065325,0.00060162,0.00063415,0.0005866,0.00014509,0.00012678,0.00010632,8.4005e-05,0.00061776,-0.00054929,-0.00060911,-0.00060422,-0.00060622,-0.0006033,-0.00060641,-0.00060808,-0.00060776,-0.00060569,-0.00060831,0.00071764,6.1302e-05,0.00054355,7.9251e-06,7
0.00070662,0.00072144,0.00076734,0.00070613,0.00067557,0.00076734,0.00072566,0.00072619,0.00025889,0.00064641,0.00069936,0.00014002,0.00029227,3.9161e-05,0.00076101,0.0004137,0.0009554,0.00066192,0.00051122,0.00042664,0.00052917,0.00058625,0.0005667,0.00053279,0.00058492,0.0011707,0.00076473,-0.00047701,0.00046916,0.00093087,0.00081484,0.00083968,0.00073727,0.0005379,0.00025345,-0.00025606,0.00022112,0.00018821,0.0007722,-0.00041787,-0.00054557,-0.00055839,-0.00055198,-0.00054863,-0.00055719,-0.00056741,-0.00055954,-0.00055524,-0.00056201,0.00049683,0.00020943,0.00054355,0.00072488,5
0.00085946,0.00090578,0.00088656,0.00081105,0.00071503,0.00088656,0.00062996,0.00056102,0.00032417,0.00032304,0.00081834,0.00019878,-0.00035512,-0.00029039,0.00079742,0.0010749,0.00065133,0.00029004,0.00085506,0.00083603,-0.00064876,0.00059584,0.00066115,0.00064861,0.00057844,-1.1118e-06,0.000509,-0.00065351,0.00044842,0.00022097,0.00063848,0.00071557,0.0006404,0.00068217,6.1544e-05,2.4994e-07,0.0001509,0.00015811,0.0007722,-0.00064527,-0.00058864,-0.00063005,-0.00063085,-0.00062797,-0.0006304,-0.00063226,-0.00063128,-0.00062872,-0.00063113,0.00060723,0.00014842,0.00095122,0.00010077,5
0.00083036,0.00078969,0.00065947,0.00072648,0.0008497,0.00065947,0.00071263,0.00038779,0.00034036,0.00091774,0.00031564,-0.00015829,-0.00016039,0.00027634,0.00076051,0.00053959,0.00076283,0.00056646,0.00052027,0.00056023,0.00059836,0.00058225,0.00082644,0.0007876,0.0005746,-0.00021504,0.0002888,-0.00031748,0.00064844,0.00020709,0.00061976,0.00063857,0.00036927,0.00022028,5.845e-05,4.8977e-05,8.6735e-05,6.2118e-05,0.00061776,-0.00064982,-0.00068421,-0.00065289,-0.00064623,-0.00064208,-0.00064665,-0.00065114,-0.0006453,-0.00064178,-0.00064595,0.00055203,0.00011637,0.00054355,0.00011068,5
0.00038263,0.00051608,0.00056166,0.00063028,0.0002278,0.00056166,0.00073563,0.00072609,0.00035211,-8.4905e-05,-0.00027011,-0.00074583,-2.7425e-05,0.00016429,0.00076074,0.00036011,0.00090019,0.00040024,0.00081886,0.00089637,-3.3378e-05,0.00055106,0.00082644,0.0007876,0.00057191,0.00028101,0.00079182,-0.00089211,0.00045249,0.00055982,0.00069141,0.00081994,0.00090868,0.0010242,0.00015957,-6.4653e-05,0.00023986,0.00025534,0.0007722,-0.00057141,-0.00050358,-0.00059397,-0.00060728,-0.00061181,-0.00060872,-0.0006002,-0.00061058,-0.00061397,-0.00061069,0.00060723,0.00028111,0.00067944,0.00018711,7
0.00050211,0.000465,0.00042592,0.00051112,0.00051561,0.00042592,0.00028202,0.00081235,0.00050858,0.00034464,0.00075139,0.0011746,0.00097527,0.00073273,0.0007502,0.00039264,-1.1103e-05,0.0003844,0.00060623,0.00070244,-0.00011093,0.00064143,0.00066115,0.00064861,0.00056531,-7.0164e-05,0.00024149,-0.00026151,0.00058082,0.00014385,0.00055771,0.0006142,0.00064928,0.00068058,4.1953e-05,1.6514e-05,7.4936e-05,8.6579e-05,0.0007722,-0.00069109,-0.00059486,-0.00065474,-0.00066214,-0.00066464,-0.00066218,-0.00065445,-0.00066111,-0.00066257,-0.00066056,0.00049683,8.8579e-05,0.00081533,4.2187e-05,5
0.0005289,0.00066098,0.00073609,0.00080607,0.0004209,0.00073609,0.00097668,0.00092838,0.00030977,0.00066421,0.0011441,0.0014503,0.0012235,0.00078809,0.00075432,0.00034856,0.00024509,0.00042252,0.00076005,0.00062918,0.00050612,0.00062144,0.0010626,0.0010192,0.00056966,-0.00089416,0.0010458,-0.0012494,0.00061375,0.00065092,0.00081625,0.00088456,0.0010011,0.0010018,0.00018657,0.00020628,0.00031916,0.00030565,0.00092664,-0.00036295,-0.000468,-0.00055622,-0.00054377,-0.00053728,-0.00054735,-0.00056435,-0.00055113,-0.00054462,-0.000553,0.00049683,0.00038585,0.00067944,0.00028557,4
0.00061408,0.00053712,0.00040738,0.00044162,0.00063791,0.00040738,0.00037434,0.00095331,0.00096932,0.00060259,0.00075888,0.0011896,0.0011613,0.0011922,0.00080903,0.0011677,0.0010971,0.00036767,0.0007872,0.00062056,0.0001027,0.00058465,0.00082644,0.00081077,0.00057154,-0.001584,0.00062271,-0.00080518,0.00080822,0.001054,0.00063732,0.00068853,0.00071721,0.00071987,0.00030035,0.00036355,0.00018864,0.00010063,0.00046332,-0.00062351,-0.00056507,-0.00060688,-0.00061493,-0.00061878,-0.00061649,-0.00060895,-0.00061766,-0.00062022,-0.00061795,0.00049683,0.00016499,0.00067944,0.00016403,4
0.00072115,0.00072572,0.0007235,0.00078249,0.00070117,0.0007235,0.00091948,0.00063205,0.00056708,0.00079674,0.00086811,0.00080157,0.00054434,0.00078559,0.00077524,0.00068579,0.00082896,0.00045855,0.00066052,0.00083603,-0.00041197,0.00067422,0.0009445,0.00092659,0.00057582,-0.00037647,0.0012895,-0.00144,0.00056348,0.00062644,0.00082822,0.00089103,0.0010693,0.0010829,0.00017614,8.5357e-05,0.0003859,0.00039568,0.0007722,-0.00040669,-0.00043389,-0.00051749,-0.0005372,-0.00054849,-0.00054402,-0.00053061,-0.00054549,-0.0005551,-0.00054927,0.00066243,0.00028385,0.00067944,0.00061314,7
0.00061964,0.00059629,0.00055646,0.00064764,0.00058176,0.00055646,0.00054157,0.00086262,0.00067607,0.00043387,0.00079751,0.0014219,0.0008453,0.0008372,0.0007523,0.00036296,-0.00034513,0.00039141,0.000751,0.00077139,-0.00020582,0.00063743,0.00096811,0.00097292,0.00056928,-0.00037888,0.00034521,-0.00041496,0.00064722,0.00024571,0.00065781,0.00060793,0.00064943,0.00075436,7.0637e-05,8.7717e-05,0.00010563,9.2701e-05,0.0007722,-0.00052673,-0.00059443,-0.00061178,-0.00060292,-0.00059691,-0.00060322,-0.00061428,-0.00060563,-0.00059999,-0.0006056,0.00055203,9.6685e-05,0.00040766,0.0001,5
0.00092548,0.0010058,0.0010525,0.00095256,0.00085414,0.0010525,0.001253,0.0013837,0.001138,0.00084886,0.0012732,0.0014575,0.0012216,0.00091628,0.0007563,0.00044768,-0.00017971,0.00034479,0.0006198,0.00076708,-0.0010547,0.00070462,0.00085005,0.0008571,0.00056845,-0.00038811,0.00060514,-0.00059668,0.0007036,0.00060213,0.00071204,0.00079875,0.00088128,0.00088971,0.00017345,9.0196e-05,0.00018528,0.00015171,0.00046332,-0.0005268,-0.00050874,-0.0005952,-0.00059587,-0.00059186,-0.00059648,-0.00060158,-0.00059857,-0.00059519,-0.00059909,0.00055203,0.00023317,0.00095122,0.00011093,6
0.00035238,0.00043183,0.00065877,0.0006468,0.00028875,0.00065877,0.00073583,0.00057378,0.00087702,0.00035481,0.00043771,0.00038832,0.00013886,-3.3912e-05,0.00076206,0.00043662,7.3923e-05,0.00051756,0.00074195,0.00062918,0.00021467,0.00065503,0.0010389,0.00099608,0.00084621,-0.0004155,0.00097426,-0.0011579,0.00055033,0.00056975,0.00077335,0.00081146,0.00081556,0.00092802,7.4217e-05,4.3695e-05,0.00013489,0.00012832,0.0007722,-0.0005953,-0.00061795,-0.00063964,-0.00063875,-0.00063583,-0.00063812,-0.00063937,-0.00063837,-0.00063596,-0.00063825,0.00060723,0.00014656,0.00081533,8.2771e-05,4
0.00051047,0.00061385,0.00073886,0.00077085,0.00044781,0.00073886,0.0009103,0.00070818,0.00061184,0.00041953,0.00024725,0.00034415,0.00012422,0.0005101,0.00075678,0.0004682,-0.00022077,0.00023368,0.00098626,0.00085758,-0.0013798,0.00067262,0.0011334,0.0011351,0.00083554,0.00098724,0.00080137,-0.00078693,0.00035424,0.0011056,0.00081087,0.00079027,0.00080725,0.00084516,0.00014785,-0.00010659,0.00011381,9.3753e-05,0.00061776,-0.00047554,-0.00061626,-0.00059898,-0.00059322,-0.00058793,-0.00059372,-0.00060186,-0.00059599,-0.00059156,-0.0005965,0.00060723,8.9772e-05,0.00040766,6.1265e-05,4
0.00038624,0.00049117,0.00066097,0.00055404,0.0003471,0.00066097,0.00080225,0.0005012,0.00083394,0.00025613,8.3576e-05,-3.9262e-05,-0.00017353,4.2882e-05,0.00082322,0.0010593,0.00085294,0.00038763,0.00060171,0.0006852,0.0021881,0.00059184,0.00061392,0.00057912,0.0008321,-0.00019883,7.871e-05,-0.00010725,0.00076458,0.00016501,0.00025697,0.00020676,5.0934e-05,-4.2886e-05,2.2213e-05,2.1583e-05,1.1275e-05,6.5441e-06,0.00061776,-0.0012422,-0.00089616,-0.00082193,-0.00084441,-0.00087132,-0.00083807,-0.00080059,-0.00082949,-0.00085434,-0.00082569,0.00071764,4.1934e-06,0.00081533,7.3026e-06,4
0.00043401,0.00054627,0.00078498,0.0007731,0.00042015,0.00078498,0.00094686,0.00075784,0.00089188,0.00038288,0.00035246,0.00034446,0.00063192,0.00029571,0.00075943,0.00054107,0.00018596,0.00040087,0.00082339,0.00066796,0.00081733,0.00060704,0.00073199,0.00071811,0.00083147,0.00039011,0.00036665,-0.00029954,0.00046374,0.00052376,0.00071074,0.00076104,0.00077347,0.00078835,7.0602e-05,-4.2348e-05,5.2577e-05,6.0775e-05,0.00092664,-0.00063468,-0.00062613,-0.00063753,-0.00063493,-0.00063297,-0.00063592,-0.00063726,-0.00063571,-0.00063334,-0.00063596,0.00049683,0.0001066,0.00054355,0.00012876,5
0.00030141,0.00040532,0.00060986,0.00053764,0.00025593,0.00060986,0.00083844,0.0007228,0.00060949,0.00015184,3.6095e-05,-0.00010658,3.6346e-05,8.0463e-05,0.00082374,0.0010829,0.00077273,0.00036353,0.00071029,0.00072399,0.0027109,0.00070142,0.00047225,0.00046329,0.00083133,-0.00010582,7.5843e-05,-8.8275e-05,0.00071566,8.6702e-05,0.00044273,0.00037023,0.00016114,1.2249e-05,1.1694e-05,1.1508e-05,1.0884e-05,7.3315e-06,0.00030888,-0.00093448,-0.00084778,-0.00080664,-0.00079205,-0.00078001,-0.00078032,-0.00078787,-0.00077619,-0.00076947,-0.00077178,0.00055203,1.1791e-05,0.00067944,1.4072e-05,3
0.00046725,0.00042365,0.00074214,0.00075556,0.0005132,0.00074214,0.00068657,0.00052958,0.00071606,0.00034079,0.00018841,6.6027e-05,0.00014734,0.0004073,0.00076164,0.00030982,-5.8339e-05,0.00042789,0.00080077,0.00081018,0.0005868,0.00065023,0.0005667,0.00055595,0.00083345,-0.00016039,0.00036979,-0.00037804,0.00064113,0.00019276,0.00064521,0.00069291,0.00068659,0.00060812,2.5865e-05,1.7348e-05,5.2791e-05,4.7173e-05,0.00061776,-0.00072958,-0.00065976,-0.00071328,-0.00068586,-0.00067502,-0.00068256,-0.00070493,-0.00068125,-0.00067247,-0.00067993,0.00055203,7.3934e-05,0.00067944,5.582e-05,4
0.00020564,0.00050351,0.00076944,0.00065685,5.3671e-05,0.00076944,0.00086584,0.00037919,0.00043701,0.00023763,-6.1659e-05,-0.00011442,0.00023221,0.00056977,0.00075538,0.00040431,-0.0010432,0.00050404,0.00075553,0.00065935,5.8937e-05,0.00066543,0.00080282,0.0007876,0.00083125,-0.00030611,0.00011337,-0.00016649,0.00073124,0.00020601,0.00030202,0.00033908,9.1626e-05,4.3004e-06,2.779e-05,3.3292e-05,1.6275e-05,9.4518e-06,0.0007722,-0.0012199,-0.00087752,-0.00082649,-0.0008579,-0.0008757,-0.00084288,-0.00080713,-0.00083616,-0.00085866,-0.00083049,0.00071764,1.0245e-05,0.00095122,7.7216e-06,3
0.00044334,0.00064008,0.00079327,0.00070171,0.00031273,0.00079327,0.00091463,0.00066447,0.00079063,0.00035588,0.00011411,5.656e-05,0.00026905,0.00015903,0.00075377,0.0004392,0.00080111,0.0010617,0.00063338,0.00060332,0.00015267,0.00063903,0.0007556,0.00071811,0.00083402,-0.0003125,0.00012005,-0.00017083,0.00074209,0.00021343,0.00042746,0.00036678,0.0001688,0.00013295,2.8608e-05,3.3769e-05,1.7121e-05,1.2051e-05,0.00061776,-0.00093873,-0.00085477,-0.00079918,-0.00078531,-0.00077708,-0.00077695,-0.00078003,-0.00077228,-0.00076676,-0.00076826,0.00071764,1.1232e-05,0.00040766,1.8224e-05,5
0.00034485,0.00043831,0.00064736,0.00055692,0.00027372,0.00064736,0.00077857,0.00037417,0.00040065,0.00035439,-4.1376e-05,-0.00032779,0.00013012,0.00033704,0.00075512,0.0002484,0.0010506,0.0007144,0.00069219,0.00072399,-1.8769e-05,0.00066862,0.00085005,0.00083393,0.00083298,0.00036929,0.00021699,-0.00016729,0.00033865,0.00031111,0.00056222,0.00057218,0.00055631,0.00057586,4.1787e-05,-4.0008e-05,3.1015e-05,3.6624e-05,0.00092664,-0.00086401,-0.00072399,-0.00072025,-0.0007396,-0.00074827,-0.00073358,-0.00071116,-0.00072974,-0.00074016,-0.00072767,0.00082804,2.7024e-05,0.00081533,3.9003e-05,6
0.00032021,0.00052306,0.00076767,0.00068695,0.00022916,0.00076767,0.00068859,0.00060772,0.0004238,0.00022754,-1.5773e-05,-7.2574e-05,4.8665e-05,0.00029487,0.00076027,0.0003877,0.0016579,0.0013025,0.00074195,0.00070244,-0.00034092,0.00062784,0.00085005,0.0008571,0.00083519,0.00016127,0.00024696,-0.00031392,0.00035776,0.0002294,0.00058394,0.00060028,0.00058864,0.00060936,3.0659e-05,-1.7366e-05,3.5123e-05,4.4193e-05,0.0012355,-0.00084898,-0.00069719,-0.00070191,-0.00071109,-0.0007219,-0.00071279,-0.00069562,-0.00070909,-0.00071561,-0.00070802,0.00082804,3.4927e-05,0.00054355,7.1376e-05,6
0.00029727,0.00053635,0.00067362,0.00051365,0.0002284,0.00067362,0.0008049,0.00034349,0.00057871,0.00025056,6.147e-05,-0.00014521,-0.00010373,3.1985e-05,0.00076095,0.00048278,0.0014588,0.0013435,0.00042074,0.00042233,-0.0010094,0.00063103,0.00054309,0.00053279,0.00083291,0.00039824,0.00044428,-0.00035714,0.00050981,0.00038158,0.00070521,0.00075192,0.00080574,0.00076202,5.1331e-05,-4.3247e-05,6.3528e-05,7.4724e-05,0.00092664,-0.00064217,-0.00061715,-0.00063585,-0.00064164,-0.00064207,-0.00064056,-0.00063553,-0.00064135,-0.00064173,-0.0006407,0.00049683,0.0001087,0.00054355,1.9521e-05,5
0.00083201,0.00068605,0.00069206,0.00056949,0.00094788,0.00069206,0.00058419,0.00077786,0.0013187,0.00060696,0.00024931,0.00070549,0.0012916,0.00040103,0.00074447,0.00094677,0.00058145,0.00030104,0.00083244,0.00088775,-0.00088495,0.00065023,0.0009445,0.00094975,0.00057405,0.0014385,0.0014145,-0.00099221,0.0005525,0.00079457,0.00077513,0.00083223,0.0010096,0.0010156,0.00022308,-0.00032253,0.00042347,0.00034792,0.00061776,-0.00040493,-0.00045324,-0.0004746,-0.00049616,-0.00050836,-0.00050309,-0.00049152,-0.00050779,-0.00051773,-0.00051122,0.00071764,0.00027159,0.00081533,0.00050745,5
0.0010331,0.0010085,0.00089831,0.00079909,0.0010238,0.00089831,0.00090921,0.00083807,0.0012557,0.00076774,0.0012085,0.0008079,0.0012391,0.00073556,0.00079421,0.0011285,0.0006896,0.00027831,0.00080529,0.00084034,-0.00094995,0.00063903,0.00077921,0.0007876,0.0005767,-0.00047315,0.0019388,-0.0018415,0.00065319,0.00111,0.00093144,0.0009898,0.0010237,0.0010798,0.00031001,0.00010771,0.00057618,0.0004451,0.00046332,-0.00025936,-0.00045438,-0.00048771,-0.00049863,-0.00050577,-0.00050837,-0.00050358,-0.0005114,-0.00051542,-0.00051588,0.00060723,0.00063359,0.00054355,0.0011845,5
0.00106,0.0010521,0.0010496,0.0009004,0.0010921,0.0010496,0.0010126,0.00073492,0.001263,0.00079885,0.00075477,0.00050479,0.0011259,0.00063053,0.00076056,0.00076932,0.00091643,0.00056959,0.00057909,0.00065504,-0.001075,0.00067982,0.00073199,0.00074127,0.00058208,0.00041722,0.0023974,-0.0021806,0.00059722,0.002177,0.00097939,0.0010446,0.001276,0.0012833,0.00059722,-9.2189e-05,0.00069721,0.00067606,0.00061776,-0.00017995,-0.00035719,-0.00049662,-0.00047589,-0.0004669,-0.00048129,-0.00051197,-0.00048864,-0.00047932,-0.00049124,0.00071764,0.00070351,0.00040766,0.001219,5
0.00090188,0.00092218,0.00088257,0.00079034,0.00084886,0.00088257,0.00037119,0.00064857,0.0011978,0.00096798,0.00063519,0.00047336,0.0011593,0.00069044,0.00080279,0.0015081,0.00072582,0.00023001,0.00085506,0.0010558,0.00025095,0.00064303,0.00087366,0.0008571,0.00057625,-6.1204e-05,0.00097596,-0.00089723,0.00063842,0.00079055,0.00085047,0.00093354,0.0010298,0.0010368,0.00022138,1.3826e-05,0.00029063,0.00030038,0.0007722,-0.00033491,-0.00044708,-0.00053885,-0.00053025,-0.00052563,-0.00053539,-0.00054933,-0.00053937,-0.00053402,-0.00054183,0.00049683,0.00043945,0.00067944,0.00034587,6
